model_name,eval_split,task_index,action_l1,valid_action_elements
act_splitA_final,splitD,358,0.1797469174490358,76104.0
act_splitA_final,splitD,359,0.18183508100158305,49728.0
act_splitA_final,splitD,360,0.26113542374978416,88032.0
act_splitA_final,splitD,361,0.17658388346968396,57960.0
act_splitA_final,splitD,362,0.26680901586881606,96992.0
act_splitA_final,splitD,363,0.14354125486873587,45080.0
act_splitA_final,splitD,364,0.1674971428376867,113400.0
act_splitA_final,splitD,365,0.27004536209420377,81536.0
act_splitA_final,splitD,366,0.15003114203459392,50120.0
act_splitA_final,splitD,367,0.11162615910535734,67928.0
act_splitA_final,splitD,368,0.13406274008894373,64400.0
act_splitA_final,splitD,369,0.16150805400857735,92456.0
act_splitA_final,splitD,370,0.16307324991578093,93688.0
act_splitA_final,splitD,371,0.18237382721943823,85064.0
act_splitA_final,splitD,372,0.19710939063326172,38640.0
act_splitA_final,splitD,373,0.18488454904551477,93408.0
act_splitA_final,splitD,374,0.17838144292976676,42840.0
act_splitA_final,splitD,375,0.16118247892522478,51520.0
act_splitA_final,splitD,376,0.19014245598526786,55384.0
act_splitA_final,splitD,377,0.17490644649127923,13832.0
act_splitA_final,splitD,378,0.16137709958559793,51520.0
act_splitA_final,splitD,379,0.17455160316565763,25760.0
act_splitA_final,splitD,380,0.17675464820225262,28840.0
act_splitA_final,splitD,381,0.15624518412610758,32200.0
act_splitA_final,splitD,382,0.18050706688961754,37352.0
act_splitA_final,splitD,383,0.24241308998725258,35728.0
act_splitA_final,splitD,384,0.1869563723855096,42392.0
act_splitA_final,splitD,385,0.17970078745309045,9520.0
act_splitA_final,splitD,386,0.22354744189602885,18704.0
act_splitA_final,splitD,387,0.20070931573338638,19320.0
act_splitA_final,splitD,388,0.20259191907658022,45080.0
