model_name,eval_split,episode_index,action_l1,valid_action_elements
act_splitABC_final,splitD,294,0.10404698211954247,6440.0
act_splitABC_final,splitD,295,0.20527720785870843,3528.0
act_splitABC_final,splitD,296,0.15983829229885008,6440.0
act_splitABC_final,splitD,297,0.13363242862017258,6440.0
act_splitABC_final,splitD,298,0.17281528598332144,3640.0
act_splitABC_final,splitD,299,0.17827595747683359,6440.0
act_splitABC_final,splitD,300,0.12265443543654792,6440.0
act_splitABC_final,splitD,301,0.11467016415196175,6440.0
act_splitABC_final,splitD,302,0.2199689661493953,6440.0
act_splitABC_final,splitD,303,0.1641178828588924,6440.0
act_splitABC_final,splitD,304,0.13941552313573208,4088.0
act_splitABC_final,splitD,305,0.12558520636203127,6440.0
act_splitABC_final,splitD,306,0.2209601587575415,6440.0
act_splitABC_final,splitD,307,0.094641150802559,6440.0
act_splitABC_final,splitD,308,0.2009875043116001,6440.0
act_splitABC_final,splitD,309,0.17567375007993685,6440.0
act_splitABC_final,splitD,310,0.17484099513949444,6440.0
act_splitABC_final,splitD,311,0.10649763434570028,6440.0
act_splitABC_final,splitD,312,0.21043109818830252,6440.0
act_splitABC_final,splitD,313,0.10828628035692069,3640.0
act_splitABC_final,splitD,314,0.14214205074569453,6440.0
act_splitABC_final,splitD,315,0.12336006271776068,4536.0
act_splitABC_final,splitD,316,0.3153507893870336,6440.0
act_splitABC_final,splitD,317,0.12008313686581132,6440.0
act_splitABC_final,splitD,318,0.2298470523837325,3080.0
act_splitABC_final,splitD,319,0.15299189747860714,6440.0
act_splitABC_final,splitD,320,0.209770030802251,3416.0
act_splitABC_final,splitD,321,0.16479818683973751,6440.0
act_splitABC_final,splitD,322,0.16939079590280604,6440.0
act_splitABC_final,splitD,323,0.10078118793342425,6440.0
act_splitABC_final,splitD,324,0.206571894921131,6440.0
act_splitABC_final,splitD,325,0.1738800596453742,3752.0
act_splitABC_final,splitD,326,0.3031228982374032,2968.0
act_splitABC_final,splitD,327,0.21259818349195564,6440.0
act_splitABC_final,splitD,328,0.16222043921685272,3528.0
act_splitABC_final,splitD,329,0.15433320720542343,3192.0
act_splitABC_final,splitD,330,0.1487175292017297,6440.0
act_splitABC_final,splitD,331,0.27086566853227084,6440.0
act_splitABC_final,splitD,332,0.13230932608524465,6440.0
act_splitABC_final,splitD,333,0.13272795445800567,6440.0
act_splitABC_final,splitD,334,0.10217706018260547,6440.0
act_splitABC_final,splitD,335,0.12009454469561848,3528.0
act_splitABC_final,splitD,336,0.17237924493340231,6440.0
act_splitABC_final,splitD,337,0.1747696702524742,6440.0
act_splitABC_final,splitD,338,0.09130562254106567,3752.0
act_splitABC_final,splitD,339,0.22330894003743712,6440.0
act_splitABC_final,splitD,340,0.10198191114091008,3528.0
act_splitABC_final,splitD,341,0.16743651078724714,6440.0
act_splitABC_final,splitD,342,0.2847873277915931,6440.0
act_splitABC_final,splitD,343,0.12763847009920926,6440.0
act_splitABC_final,splitD,344,0.18568301595762896,3864.0
act_splitABC_final,splitD,345,0.15808033217554507,6440.0
act_splitABC_final,splitD,346,0.15836796362577757,6440.0
act_splitABC_final,splitD,347,0.21580087777777388,3304.0
act_splitABC_final,splitD,348,0.1007875168727616,3304.0
act_splitABC_final,splitD,349,0.11416021976824645,3640.0
act_splitABC_final,splitD,350,0.19220742350039274,6440.0
act_splitABC_final,splitD,351,0.1364289943475901,6440.0
act_splitABC_final,splitD,352,0.20920421782857884,6440.0
act_splitABC_final,splitD,353,0.1120075785040115,6440.0
act_splitABC_final,splitD,354,0.10095780216018606,6440.0
act_splitABC_final,splitD,355,0.1162879039597067,6440.0
act_splitABC_final,splitD,356,0.2042206290669693,6440.0
act_splitABC_final,splitD,357,0.23780529742235132,3304.0
act_splitABC_final,splitD,358,0.16555191389522197,6440.0
act_splitABC_final,splitD,359,0.1999330194407801,4312.0
act_splitABC_final,splitD,360,0.18308503274079208,3640.0
act_splitABC_final,splitD,361,0.14306381403425703,3304.0
act_splitABC_final,splitD,362,0.12982066778570228,6440.0
act_splitABC_final,splitD,363,0.09772424610875408,6440.0
act_splitABC_final,splitD,364,0.13176834180757596,3080.0
act_splitABC_final,splitD,365,0.18440177825667103,6440.0
act_splitABC_final,splitD,366,0.14895286304610117,3640.0
act_splitABC_final,splitD,367,0.21989116417880383,6440.0
act_splitABC_final,splitD,368,0.087094342912206,6440.0
act_splitABC_final,splitD,369,0.13427323910264635,2968.0
act_splitABC_final,splitD,370,0.1725839390147547,6440.0
act_splitABC_final,splitD,371,0.18192179225246358,6440.0
act_splitABC_final,splitD,372,0.13648331422864654,4536.0
act_splitABC_final,splitD,373,0.13472738609365795,6440.0
act_splitABC_final,splitD,374,0.15807698383217766,4536.0
act_splitABC_final,splitD,375,0.12643865269163382,6440.0
act_splitABC_final,splitD,376,0.1357248958963785,6440.0
act_splitABC_final,splitD,377,0.14531469448753026,6440.0
act_splitABC_final,splitD,378,0.13292770946618193,6440.0
act_splitABC_final,splitD,379,0.18442782068289584,6440.0
act_splitABC_final,splitD,380,0.14813627832702228,4200.0
act_splitABC_final,splitD,381,0.22788829331442437,6440.0
act_splitABC_final,splitD,382,0.10045504969839723,6440.0
act_splitABC_final,splitD,383,0.1876561608188641,6440.0
