model_name,eval_split,episode_index,action_l1,valid_action_elements
act_splitA_final,splitD,287,0.1863838247260692,6440.0
act_splitA_final,splitD,288,0.17968681870225053,6440.0
act_splitA_final,splitD,289,0.17436595796983434,6440.0
act_splitA_final,splitD,290,0.17142073656461254,6440.0
act_splitA_final,splitD,291,0.17532278539971535,6440.0
act_splitA_final,splitD,292,0.15821082546597434,4200.0
act_splitA_final,splitD,293,0.1888961116349475,6440.0
act_splitA_final,splitD,294,0.11094277169763672,6440.0
act_splitA_final,splitD,295,0.1977863564850792,3528.0
act_splitA_final,splitD,296,0.1320666122325459,6440.0
act_splitA_final,splitD,297,0.184899024794931,6440.0
act_splitA_final,splitD,298,0.1996330704662826,3640.0
act_splitA_final,splitD,299,0.17228486062206838,6440.0
act_splitA_final,splitD,300,0.15055827160614618,6440.0
act_splitA_final,splitD,301,0.17064724794085723,6440.0
act_splitA_final,splitD,302,0.18488509369933087,6440.0
act_splitA_final,splitD,303,0.2512099918741617,6440.0
act_splitA_final,splitD,304,0.1861154655333601,4088.0
act_splitA_final,splitD,305,0.1898022288861482,6440.0
act_splitA_final,splitD,306,0.21652491670217575,6440.0
act_splitA_final,splitD,307,0.11070515470845359,6440.0
act_splitA_final,splitD,308,0.16518836771109088,6440.0
act_splitA_final,splitD,309,0.17740032413731452,6440.0
act_splitA_final,splitD,310,0.19666451318478734,6440.0
act_splitA_final,splitD,311,0.20351999974028664,6440.0
act_splitA_final,splitD,312,0.2750364794864418,6440.0
act_splitA_final,splitD,313,0.11875100207852793,3640.0
act_splitA_final,splitD,314,0.20425505717718823,6440.0
act_splitA_final,splitD,315,0.19400512746402196,4536.0
act_splitA_final,splitD,316,0.2403724788138585,6440.0
act_splitA_final,splitD,317,0.15774512983256986,6440.0
act_splitA_final,splitD,318,0.2522048899879703,3080.0
act_splitA_final,splitD,319,0.24025144228098555,6440.0
act_splitA_final,splitD,320,0.13743833941243921,3416.0
act_splitA_final,splitD,321,0.22920116474909813,6440.0
act_splitA_final,splitD,322,0.19093388323643193,6440.0
act_splitA_final,splitD,323,0.17062884661721886,6440.0
act_splitA_final,splitD,324,0.1891825101575496,6440.0
act_splitA_final,splitD,325,0.20907725892595644,3752.0
act_splitA_final,splitD,326,0.21830423075876468,2968.0
act_splitA_final,splitD,327,0.17395664379463432,6440.0
act_splitA_final,splitD,328,0.20848660858647894,3528.0
act_splitA_final,splitD,329,0.20428935473873502,3192.0
act_splitA_final,splitD,330,0.2050543368140363,6440.0
act_splitA_final,splitD,331,0.312914795331333,6440.0
act_splitA_final,splitD,332,0.1530447173377742,6440.0
act_splitA_final,splitD,333,0.1566955973828061,6440.0
act_splitA_final,splitD,334,0.1531640194587826,6440.0
act_splitA_final,splitD,335,0.19434659177956937,3528.0
act_splitA_final,splitD,336,0.1452794219025914,6440.0
act_splitA_final,splitD,337,0.24065397000460892,6440.0
act_splitA_final,splitD,338,0.12092546654789686,3752.0
act_splitA_final,splitD,339,0.25114480860485056,6440.0
act_splitA_final,splitD,340,0.14786563431865235,3528.0
act_splitA_final,splitD,341,0.17347292150399699,6440.0
act_splitA_final,splitD,342,0.24957534060437486,6440.0
act_splitA_final,splitD,343,0.1765859442653123,6440.0
act_splitA_final,splitD,344,0.20418057570669715,3864.0
act_splitA_final,splitD,345,0.23052894173201566,6440.0
act_splitA_final,splitD,346,0.13720051860957413,6440.0
act_splitA_final,splitD,347,0.2222617609160287,3304.0
act_splitA_final,splitD,348,0.2177806134374032,3304.0
act_splitA_final,splitD,349,0.17795861897232768,3640.0
act_splitA_final,splitD,350,0.27547093726092986,6440.0
act_splitA_final,splitD,351,0.17986344410025557,6440.0
act_splitA_final,splitD,352,0.28284000521120817,6440.0
act_splitA_final,splitD,353,0.17910747579906297,6440.0
act_splitA_final,splitD,354,0.19175054440216988,6440.0
act_splitA_final,splitD,355,0.18414284175967577,6440.0
act_splitA_final,splitD,356,0.2568524656458671,6440.0
act_splitA_final,splitD,357,0.2109197000397897,3304.0
act_splitA_final,splitD,358,0.2998641691592909,6440.0
act_splitA_final,splitD,359,0.2706189615330581,4312.0
act_splitA_final,splitD,360,0.19170768944607985,3640.0
act_splitA_final,splitD,361,0.20772871575329552,3304.0
act_splitA_final,splitD,362,0.19880745588622478,6440.0
act_splitA_final,splitD,363,0.17722428115258307,6440.0
act_splitA_final,splitD,364,0.1760338759654528,3080.0
act_splitA_final,splitD,365,0.2386685978551829,6440.0
act_splitA_final,splitD,366,0.18480278283030122,3640.0
act_splitA_final,splitD,367,0.23847125190200272,6440.0
act_splitA_final,splitD,368,0.14382350317069462,6440.0
act_splitA_final,splitD,369,0.288217959699605,2968.0
act_splitA_final,splitD,370,0.23693161673427368,6440.0
act_splitA_final,splitD,371,0.18743133525485578,6440.0
act_splitA_final,splitD,372,0.18518463311950156,4536.0
act_splitA_final,splitD,373,0.17569703122843866,6440.0
act_splitA_final,splitD,374,0.17925153440110897,4536.0
act_splitA_final,splitD,375,0.17442854000544697,6440.0
act_splitA_final,splitD,376,0.1548593929465513,6440.0
act_splitA_final,splitD,377,0.2132325077279014,6440.0
act_splitA_final,splitD,378,0.20651529749728137,6440.0
act_splitA_final,splitD,379,0.17731986180965945,6440.0
act_splitA_final,splitD,380,0.21970871178167206,4200.0
act_splitA_final,splitD,381,0.2423335271037143,6440.0
act_splitA_final,splitD,382,0.15276054662206898,6440.0
act_splitA_final,splitD,383,0.20640641784075625,6440.0
act_splitA_final,splitD,384,0.1581758697580847,6440.0
act_splitA_final,splitD,385,0.20113161222905104,6440.0
act_splitA_final,splitD,386,0.36886586224810675,6440.0
act_splitA_final,splitD,387,0.17450174113745412,4536.0
act_splitA_final,splitD,388,0.1322659739888973,6440.0
act_splitA_final,splitD,389,0.20559486393232523,6440.0
act_splitA_final,splitD,390,0.16071627210386052,6440.0
act_splitA_final,splitD,391,0.3229270431195727,6440.0
act_splitA_final,splitD,392,0.172440609863456,6440.0
act_splitA_final,splitD,393,0.2072223282378653,6440.0
act_splitA_final,splitD,394,0.23208886658923225,6440.0
act_splitA_final,splitD,395,0.11479801381967082,6440.0
act_splitA_final,splitD,396,0.05077657566763746,3976.0
act_splitA_final,splitD,397,0.1601820841238096,3080.0
act_splitA_final,splitD,398,0.18423602294107402,6440.0
act_splitA_final,splitD,399,0.18007308768559688,6440.0
act_splitA_final,splitD,400,0.28914265432713193,6440.0
act_splitA_final,splitD,401,0.24101695621050662,6440.0
act_splitA_final,splitD,402,0.16482064065911015,6440.0
act_splitA_final,splitD,403,0.1518205903422858,3752.0
act_splitA_final,splitD,404,0.18198605000232318,6440.0
act_splitA_final,splitD,405,0.10455092055642086,6440.0
act_splitA_final,splitD,406,0.16461445508721453,6440.0
act_splitA_final,splitD,407,0.2240635749716196,6440.0
act_splitA_final,splitD,408,0.1822669326148418,6440.0
act_splitA_final,splitD,409,0.17014070873304923,6440.0
act_splitA_final,splitD,410,0.17103337876915192,6440.0
act_splitA_final,splitD,411,0.15987347923450587,6440.0
act_splitA_final,splitD,412,0.26141679290658937,6440.0
act_splitA_final,splitD,413,0.1934145341656223,6440.0
act_splitA_final,splitD,414,0.210542806372139,6440.0
act_splitA_final,splitD,415,0.17012456770269027,6440.0
act_splitA_final,splitD,416,0.17615855362104332,6440.0
act_splitA_final,splitD,417,0.18061908420568668,6440.0
act_splitA_final,splitD,418,0.21054318086330934,6440.0
act_splitA_final,splitD,419,0.2251112345557708,3080.0
act_splitA_final,splitD,420,0.13607069473274006,6440.0
act_splitA_final,splitD,421,0.14300868711116152,6440.0
act_splitA_final,splitD,422,0.28988855435796407,6440.0
act_splitA_final,splitD,423,0.1609491208140154,6440.0
act_splitA_final,splitD,424,0.1844401873972105,6440.0
act_splitA_final,splitD,425,0.1892524725346832,6440.0
act_splitA_final,splitD,426,0.24519618035103224,6440.0
act_splitA_final,splitD,427,0.27464158174043857,6440.0
act_splitA_final,splitD,428,0.1627981585190163,6440.0
act_splitA_final,splitD,429,0.1613234803913543,6440.0
act_splitA_final,splitD,430,0.23242366487935462,6440.0
act_splitA_final,splitD,431,0.1999608732528568,6440.0
act_splitA_final,splitD,432,0.22107162816783552,3976.0
act_splitA_final,splitD,433,0.17863770425319672,6440.0
act_splitA_final,splitD,434,0.17525538492554463,6440.0
act_splitA_final,splitD,435,0.09976134866661167,6440.0
act_splitA_final,splitD,436,0.1756375439788984,6440.0
act_splitA_final,splitD,437,0.22435504897781042,6440.0
act_splitA_final,splitD,438,0.2660536993491022,3192.0
act_splitA_final,splitD,439,0.23626329168584775,6440.0
act_splitA_final,splitD,440,0.18258635042617039,6440.0
act_splitA_final,splitD,441,0.23079582911840876,6440.0
act_splitA_final,splitD,442,0.2455599809470384,6440.0
act_splitA_final,splitD,443,0.18565188294612103,6440.0
act_splitA_final,splitD,444,0.21472954999956284,6440.0
act_splitA_final,splitD,445,0.2941676413420565,6440.0
act_splitA_final,splitD,446,0.1069599766261089,6440.0
act_splitA_final,splitD,447,0.2235651129521198,6440.0
act_splitA_final,splitD,448,0.1277293871833671,6440.0
act_splitA_final,splitD,449,0.15843634631322778,6440.0
act_splitA_final,splitD,450,0.26067253266062057,6440.0
act_splitA_final,splitD,451,0.18295980773357132,6440.0
act_splitA_final,splitD,452,0.19142035001553365,6440.0
act_splitA_final,splitD,453,0.16235964633293035,6440.0
act_splitA_final,splitD,454,0.18336578535367243,6440.0
act_splitA_final,splitD,455,0.2242405817005205,6440.0
act_splitA_final,splitD,456,0.3665911891815825,6440.0
act_splitA_final,splitD,457,0.2607907516245516,6440.0
act_splitA_final,splitD,458,0.19548394517128512,6440.0
act_splitA_final,splitD,459,0.11932895211097987,6440.0
act_splitA_final,splitD,460,0.24939077996072315,4200.0
act_splitA_final,splitD,461,0.16589480104937404,4312.0
act_splitA_final,splitD,462,0.21395247539748316,6440.0
act_splitA_final,splitD,463,0.42429437141240756,6440.0
act_splitA_final,splitD,464,0.23788441571389665,6440.0
act_splitA_final,splitD,465,0.23174759993642013,6440.0
act_splitA_final,splitD,466,0.24761734640005953,6440.0
act_splitA_final,splitD,467,0.16185803555923958,6440.0
act_splitA_final,splitD,468,0.3001634736423907,6440.0
act_splitA_final,splitD,469,0.16716708527033372,6440.0
act_splitA_final,splitD,470,0.16442017869919723,6440.0
act_splitA_final,splitD,471,0.19276285360781303,6440.0
act_splitA_final,splitD,472,0.2744138808724303,6440.0
act_splitA_final,splitD,473,0.29806556666489714,6440.0
act_splitA_final,splitD,474,0.1705139105179295,6440.0
act_splitA_final,splitD,475,0.09287530983456914,6440.0
act_splitA_final,splitD,476,0.10873761586150768,6440.0
act_splitA_final,splitD,477,0.13318492971962284,6440.0
act_splitA_final,splitD,478,0.18293142418683686,6440.0
act_splitA_final,splitD,479,0.1637737938012611,4424.0
act_splitA_final,splitD,480,0.15157409921195936,6440.0
act_splitA_final,splitD,481,0.23135913532713184,6440.0
act_splitA_final,splitD,482,0.32737991893143387,6440.0
act_splitA_final,splitD,483,0.13345468527411822,6440.0
act_splitA_final,splitD,484,0.1453545625443044,6440.0
act_splitA_final,splitD,485,0.21928332433197067,6440.0
act_splitA_final,splitD,486,0.18048152832881265,6440.0
act_splitA_final,splitD,487,0.11512297900937359,6440.0
act_splitA_final,splitD,488,0.15423732747942764,6440.0
act_splitA_final,splitD,489,0.15322959373086137,6440.0
act_splitA_final,splitD,490,0.2505194926391477,6440.0
act_splitA_final,splitD,491,0.22610731013813373,6440.0
act_splitA_final,splitD,492,0.2302718712676386,6440.0
