model_name,eval_split,task_index,action_l1,valid_action_elements
act_splitABC_final,splitD,162,0.19646323864391252,78456.0
act_splitABC_final,splitD,163,0.16278729910189074,38640.0
act_splitABC_final,splitD,164,0.16936626759999843,51520.0
act_splitABC_final,splitD,165,0.1644641863777613,62440.0
act_splitABC_final,splitD,166,0.14707871656440677,77280.0
act_splitABC_final,splitD,167,0.16716796893729566,43064.0
act_splitABC_final,splitD,168,0.1588932105157245,31136.0
act_splitABC_final,splitD,169,0.13528653214166977,74816.0
act_splitABC_final,splitD,170,0.18038363377849673,57960.0
act_splitABC_final,splitD,171,0.20497614705987532,59136.0
act_splitABC_final,splitD,172,0.17118898558445908,88256.0
act_splitABC_final,splitD,173,0.15763691954289263,67928.0
act_splitABC_final,splitD,174,0.1693614363690465,100744.0
act_splitABC_final,splitD,175,0.142753858552596,123928.0
act_splitABC_final,splitD,176,0.15537734921097615,61152.0
act_splitABC_final,splitD,177,0.12558468048722743,45080.0
act_splitABC_final,splitD,178,0.11829837180488968,77280.0
act_splitABC_final,splitD,179,0.21633000483598247,109480.0
act_splitABC_final,splitD,180,0.1467772750318451,55944.0
act_splitABC_final,splitD,181,0.13017562205710903,87472.0
act_splitABC_final,splitD,182,0.1494666461930108,70840.0
act_splitABC_final,splitD,183,0.12598624804449146,85176.0
act_splitABC_final,splitD,184,0.15378775097568584,64400.0
act_splitABC_final,splitD,185,0.15800392444563902,106288.0
act_splitABC_final,splitD,186,0.14376654296618244,93408.0
act_splitABC_final,splitD,187,0.15165894086322312,92848.0
act_splitABC_final,splitD,188,0.13298110204322608,95256.0
act_splitABC_final,splitD,189,0.1859827642434899,85512.0
act_splitABC_final,splitD,190,0.15237745013296233,83720.0
act_splitABC_final,splitD,191,0.16931581377794433,80248.0
act_splitABC_final,splitD,192,0.1374851655382026,112784.0
act_splitABC_final,splitD,193,0.1348837481183048,57960.0
act_splitABC_final,splitD,194,0.24074808012354842,70448.0
act_splitABC_final,splitD,195,0.14325080962466608,97216.0
act_splitABC_final,splitD,196,0.18243505393294174,120008.0
act_splitABC_final,splitD,197,0.15896041984813625,68152.0
act_splitABC_final,splitD,198,0.17364740107915766,25872.0
act_splitABC_final,splitD,199,0.21176112510464454,77280.0
